full_name,final_score,occupation,hometown,city,state,state_id,archive_info,date,dt_indx,id_x,created_at,favorite_count,retweet_count,anecdote,text,game_info_flg,winner_flg,gender,clean_text,answer_number,job,final_job_category
Dave Abbott,5199,a musician and licensing executive,"Fort Thomas, Kentucky",Fort Thomas,Kentucky,KY,J! Archive - Show #6789,2014-03-06,1,441728666234388480,2014-03-07 00:14:55,0,0,I bought a van.,"3/6/14:
""I spent a birthday in Antarctica.""
""My last show was Alex's last mustachioed.""
""I bought a van.""
#Jeopardy http://t.co/Ah42JwluDD",True,0,male,I bought a van.,answer3,musician licensing executive,manager
Jerome Azbell,5599,a library reference clerk,"Smyrna, Tennessee",Smyrna,Tennessee,TN,J! Archive - Show #6884,2014-07-17,1,489910278021054464,2014-07-17 23:11:27,3,5,My car handle fell off easily,"7/17/14:
""I work on spacecraft near the sun""
""I studied in Krakow""
""My car handle fell off easily""
#Jeopardy http://t.co/gUN6fvyFCp",True,0,male,My car handle fell off easily,answer3,library reference clerk,librarian
Jerome Azbell,13999,a library reference clerk,"Smyrna, Tennessee",Smyrna,Tennessee,TN,J! Archive - Show #6883,2014-07-16,2,489549593403617280,2014-07-16 23:18:13,2,1,I married my library patron,"7/16/14:
""I was proposed to with a beach message""
""I married my library patron""
""I grew up around Europe""
#Jeopardy http://t.co/WM53bNzIpk",True,1,male,I married my library patron,answer2,library reference clerk,librarian
Molly Dobbins,1,a nurse,"Double Oak, Texas",Double Oak,Texas,TX,J! Archive - Show #6883,2014-07-16,3,489549593403617280,2014-07-16 23:18:13,2,1,I was proposed to with a beach message,"7/16/14:
""I was proposed to with a beach message""
""I married my library patron""
""I grew up around Europe""
#Jeopardy http://t.co/WM53bNzIpk",True,0,female,I was proposed to with a beach message,answer1,nurse,misc healthcare
Anna Lawrence,20000,a commercial insurance broker,"Duluth, Minnesota",Duluth,Minnesota,MN,J! Archive - Show #6882,2014-07-15,3,489187121777750016,2014-07-15 23:17:53,4,2,I ran 16 miles in a relay race.,"7/15/14:
""I ran 16 miles in a relay race.""
""I graduated from 2 military schools.""
""If I was a tree, I'd beat people."" http://t.co/Ere0oAM8FD",True,1,female,I ran 16 miles in a relay race.,answer1,commercial insurance broker,accounting/ business/ finance
Campbell Warner,3600,a military attorney originally,"Rock Hill, South Carolina",Rock Hill,South Carolina,SC,J! Archive - Show #6879,2014-07-10,1,487372900739997696,2014-07-10 23:08:49,3,1,I'm transferring to Fort Jackson.,"7/10/14:
""I taste awesome wines.""
""I love pinball machines.""
""I'm transferring to Fort Jackson.""
#Jeopardy http://t.co/tVOR6CIhLI",True,0,male,Im transferring to Fort Jackson.,answer3,military attorney originally,unemployed
Campbell Warner,15200,a military attorney originally,"Rock Hill, South Carolina",Rock Hill,South Carolina,SC,J! Archive - Show #6878,2014-07-09,1,487010656961310720,2014-07-09 23:09:23,2,2,My favorite movie is @Ghostbusters30.,"7/9/14:
""I've done bar trivia.""
""I work for the @OldNorthBoston.""
""My favorite movie is @Ghostbusters30.""
#Jeopardy http://t.co/fcPGZlOtsa",True,1,male,My favorite movie is Ghostbusters30.,answer3,military attorney originally,unemployed
Campbell Warner,22000,a military attorney originally,"Rock Hill, South Carolina",Rock Hill,South Carolina,SC,J! Archive - Show #6877,2014-07-08,3,486649587961057280,2014-07-08 23:14:37,5,5,I couldn't send my girlfriend's state flower,"7/8/14
""I couldn't send my girlfriend's state flower""
""I set up world trips""
""I worked for Richard Cordray""
#Jeopardy http://t.co/kAmGcuPTnQ",True,1,male,I couldnt send my girlfriends state flower,answer1,military attorney originally,unemployed
Pete Gittens,3600,a stay-at-home dad and bartender,"Brownsville, Minnesota",Brownsville,Minnesota,MN,J! Archive - Show #6879,2014-07-10,2,487372900739997696,2014-07-10 23:08:49,3,1,I love pinball machines.,"7/10/14:
""I taste awesome wines.""
""I love pinball machines.""
""I'm transferring to Fort Jackson.""
#Jeopardy http://t.co/tVOR6CIhLI",True,0,male,I love pinball machines.,answer2,stay-at-home dad bartender,unemployed
Justin Nigro,6800,a coalition director originally,"Ashtabula, Ohio",Ashtabula,Ohio,OH,J! Archive - Show #6877,2014-07-08,1,486649587961057280,2014-07-08 23:14:37,5,5,I worked for Richard Cordray,"7/8/14
""I couldn't send my girlfriend's state flower""
""I set up world trips""
""I worked for Richard Cordray""
#Jeopardy http://t.co/kAmGcuPTnQ",True,0,male,I worked for Richard Cordray,answer3,coalition director originally,unemployed
Justin Nigro,5599,a coalition director originally,"Ashtabula, Ohio",Ashtabula,Ohio,OH,J! Archive - Show #6876,2014-07-07,3,486286007436722177,2014-07-07 23:09:53,1,0,I proposed in our first date spot,"7/7/14:
""I proposed in our first date spot""
""I won 3 gold records""
""I finished a half marathon on skates""
#Jeopardy http://t.co/PasLqooJxS",True,1,male,I proposed in our first date spot,answer1,coalition director originally,unemployed
Robyn Stone,3900,an actuarial recruiter,"Scarsdale, New York",Scarsdale,New York,NY,J! Archive - Show #6876,2014-07-07,2,486286007436722177,2014-07-07 23:09:53,1,0,I won 3 gold records,"7/7/14:
""I proposed in our first date spot""
""I won 3 gold records""
""I finished a half marathon on skates""
#Jeopardy http://t.co/PasLqooJxS",True,0,female,I won 3 gold records,answer2,actuarial recruiter,miscellaneous
Melinda Dudley,10300,a recent law school graduate,"Hayden, Colorado",Hayden,Colorado,CO,J! Archive - Show #6871,2014-06-30,2,483749065339846657,2014-06-30 23:08:59,2,0,I've been to 100 national parks,"6/30/14:
""I watch Jeopardy via phone with my wife""
""I've been to 100 national parks""
""Vanna White is small""
#Jeopardy http://t.co/T51cYTD6wJ",True,0,female,Ive been to 100 national parks,answer2,recent law school graduate,grad student
Patti Youngblood,500,a grocery clerk,"Copper Canyon, Texas",Copper Canyon,Texas,TX,J! Archive - Show #6869,2014-06-26,3,482306477315457024,2014-06-26 23:36:39,1,1,My kids tried out for Jeopardy! since '88,"6/26/14:
""My kids tried out for Jeopardy! since '88""
""I did comedy wrestling""
""I analyzed chemical weapons""
#Jeopardy http://t.co/teoY7wuBcN",True,0,female,My kids tried out for Jeopardy since 88,answer1,grocery clerk,assistant/ service industry
Jesse Yu,0,a math student,"Staten Island, New York",Staten Island,New York,NY,J! Archive - Show #6868,2014-06-25,2,481940139522805760,2014-06-25 23:20:57,1,1,My cousin isn't THE Arthur Chu,"6/25/14:
""I grew up in Wisconsin's turkey HQ""
""My cousin isn't THE Arthur Chu""
""I collect @AlexanderDollCo""
#Jeopardy http://t.co/VvVHdLziQo",True,0,male,My cousin isnt THE Arthur Chu,answer2,math student,student
Alana Norton,3000,a furniture store manager,"Woodbury, Minnesota",Woodbury,Minnesota,MN,J! Archive - Show #6868,2014-06-25,3,481940139522805760,2014-06-25 23:20:57,1,1,I grew up in Wisconsin's turkey HQ,"6/25/14:
""I grew up in Wisconsin's turkey HQ""
""My cousin isn't THE Arthur Chu""
""I collect @AlexanderDollCo""
#Jeopardy http://t.co/VvVHdLziQo",True,0,female,I grew up in Wisconsins turkey HQ,answer1,furniture store manager,manager
Katie Frank,18000,a graduate student in communications studies,"Poway, California",Poway,California,CA,J! Archive - Show #6861,2014-06-16,1,478676228786749440,2014-06-16 23:11:20,1,0,I'm a kung fu black belt.,"6/16/14:
""I got the call in South Africa.""
""I collect foreign bank notes.""
""I'm a kung fu black belt.""
#Jeopardy http://t.co/mE9DHwnBE3",True,0,female,Im a kung fu black belt.,answer3,graduate student communications studies,grad student
Katie Frank,8400,a graduate student in communications studies,"Poway, California",Poway,California,CA,J! Archive - Show #6860,2014-06-13,1,477596043907837952,2014-06-13 23:39:04,4,2,I visited a Mongolian yurt.,"6/13/14:
""I'm a quantum physicist.""
""I'm named after my dad's car.""
""I visited a Mongolian yurt.""
#Jeopardy http://t.co/VZGQumnA56",True,1,female,I visited a Mongolian yurt.,answer3,graduate student communications studies,grad student
Katie Frank,30200,a graduate student in communications studies,"Poway, California",Poway,California,CA,J! Archive - Show #6859,2014-06-12,2,477226165300518912,2014-06-12 23:09:18,1,0,I make comic book embroidery,"6/12/14:
""I qualified for the Boston Marathon""
""I make comic book embroidery""
""I'm restoring a Studebaker""
#Jeopardy http://t.co/BeP1xIfrgb",True,1,female,I make comic book embroidery,answer2,graduate student communications studies,grad student
Vince Balzano,2400,a production company associate originally,"Summit, New Jersey",Summit,New Jersey,NJ,J! Archive - Show #6855,2014-06-06,3,475054531500199936,2014-06-06 23:20:01,3,2,I never went to USC football,"6/6/14:
""I never went to USC football""
""I work with the oldest American book""
""I wanted a Jeopardy! class""
#Jeopardy http://t.co/3MDjoEEaJ3",True,0,male,I never went to USC football,answer1,production company associate originally,unemployed
Heather Powell,16900,a director of compliance investigations,"Schwenksville, Pennsylvania",Schwenksville,Pennsylvania,PA,J! Archive - Show #6853,2014-06-04,2,474331463140118528,2014-06-04 23:26:48,3,1,I went to Coachella at 43.,"6/4/14:
""My ring bearer brought them on a football.""
""I went to Coachella at 43.""
""I work on Lyme disease.""
#Jeopardy http://t.co/PobNnYsGbH",True,0,female,I went to Coachella at 43.,answer2,director compliance investigations,director
Guy Wilson,9000,a football coach and tutor,"Leesburg, Florida",Leesburg,Florida,FL,J! Archive - Show #6853,2014-06-04,3,474331463140118528,2014-06-04 23:26:48,3,1,My ring bearer brought them on a football.,"6/4/14:
""My ring bearer brought them on a football.""
""I went to Coachella at 43.""
""I work on Lyme disease.""
#Jeopardy http://t.co/PobNnYsGbH",True,0,male,My ring bearer brought them on a football.,answer1,football coach tutor,teacher
Debra Walsh,5200,a retired accounting instructor,"Morehead City, North Carolina",Morehead City,North Carolina,NC,J! Archive - Show #6851,2014-06-02,2,473605270501744640,2014-06-02 23:21:10,3,3,I married a guy who bought me a drink,"6/2/14:
""I emigrated from Ireland &amp; watched Jeopardy""
""I married a guy who bought me a drink""
""I'll travel""
#Jeopardy http://t.co/w4n5BqrCTW",True,1,female,I married a guy who bought me a drink,answer2,retired accounting instructor,unemployed
Matt Weldy,7500,a logistics coordinator,"Grand Prairie, Texas",Grand Prairie,Texas,TX,J! Archive - Show #6849,2014-05-29,2,472156876746919937,2014-05-29 23:25:46,1,0,Kids cut my hair once a year.,"5/29/14:
""I led a nuclear facility tour.""
""Kids cut my hair once a year.""
""I played hockey in grad school.""
#Jeopardy http://t.co/7tK5Mmu8Vf",True,0,male,Kids cut my hair once a year.,answer2,logistics coordinator,coordinator
Manuel Bermúdez,14400,a legal assistant originally,"Modesto, California",Modesto,California,CA,J! Archive - Show #6848,2014-05-28,2,471791886764494848,2014-05-28 23:15:25,1,1,I directed Will Ferrell in film school.,"5/28/14:
""I'm in a Celtic rock band.""
""I directed Will Ferrell in film school.""
""I'm very job versatile.""
#Jeopardy http://t.co/vESBs3yIMT",True,0,male,I directed Will Ferrell in film school.,answer2,legal assistant originally,unemployed
Brandon Barnes,-1000,a student of sociology,"Park Forest, Illinois",Park Forest,Illinois,IL,J! Archive - Show #6845,2014-05-23,3,469979079953752064,2014-05-23 23:11:59,4,0,I work at a black history museum,"5/23/14:
""I work at a black history museum""
""I couldn't afford wine I want""
""I really want to keep winning""
#Jeopardy http://t.co/Oo1aCBTd6v",True,0,male,I work at a black history museum,answer1,student sociology,student
Ryan Real,9700,a sports information director,"Clinton, South Carolina",Clinton,South Carolina,SC,J! Archive - Show #6844,2014-05-22,3,469616943134023680,2014-05-22 23:12:58,3,1,I direct the Blue Hose.,"5/22/14:
""I direct the Blue Hose.""
""I know how to change a tire.""
""I do nuts-and-bolts market work.""
#Jeopardy http://t.co/R3Eyzm4UzJ",True,0,mostly_male,I direct the Blue Hose.,answer1,sports information director,director
Leszek Pawlowicz,10399,a shovel bum,"Flagstaff, Arizona",Flagstaff,Arizona,AZ,J! Archive - Show #6837,2014-05-13,3,466355099456274432,2014-05-13 23:11:34,4,4,I want to go to Australia,"5/13/14:
""I want to go to Australia""
""I want to pay for my 5 kids' college""
""I want to buy a new Porsche""
#Jeopardy http://t.co/pbUdbPGQlH",True,1,male,I want to go to Australia,answer1,shovel bum,laborer
Leszek Pawlowicz,15000,a shovel bum,"Flagstaff, Arizona",Flagstaff,Arizona,AZ,J! Archive - Show #6831,2014-05-05,1,463457043018285056,2014-05-05 23:15:44,3,6,I fund archeology research,"5/5/14:
""I got engaged after my game aired""
""I got #WhoIsRobinCarroll hashtag""
""I fund archeology research""
#Jeopardy http://t.co/a1uOCXLk9T",True,0,male,I fund archeology research,answer3,shovel bum,laborer
Mark Dawson,8600,a writer and editor for the Honda Campus All-Star Challenge,"Chamblee, Georgia",Chamblee,Georgia,GA,J! Archive - Show #6835,2014-05-09,2,464905214865047552,2014-05-09 23:10:15,2,1,I edit questions for black quiz bowl.,"5/9/14:
""I will visit my roots in Scotland.""
""I edit questions for black quiz bowl.""
""I live in Italy.""
#Jeopardy http://t.co/ahiWjgsAU7",True,0,male,I edit questions for black quiz bowl.,answer2,writer editor honda campus all-star challenge,writer
Mark Dawson,15599,a writer and editor for the Honda Campus All-Star Challenge,"Chamblee, Georgia",Chamblee,Georgia,GA,J! Archive - Show #6789,2014-03-06,2,441728666234388480,2014-03-07 00:14:55,0,0,My last show was Alex's last mustachioed.,"3/6/14:
""I spent a birthday in Antarctica.""
""My last show was Alex's last mustachioed.""
""I bought a van.""
#Jeopardy http://t.co/Ah42JwluDD",True,1,male,My last show was Alexs last mustachioed.,answer2,writer editor honda campus all-star challenge,writer
Elissa Burr,10200,a children's book author originally,"Annandale, New Jersey",Annandale,New Jersey,NJ,J! Archive - Show #6830,2014-05-02,3,462370632030638080,2014-05-02 23:18:43,1,3,I'm writing a trilogy about a bald cat,"5/2/14:
""I'm writing a trilogy about a bald cat""
""I'm named after my parents""
""I got 6th row at a concert""
#Jeopardy http://t.co/huGkZ1vuQw",True,0,female,Im writing a trilogy about a bald cat,answer1,children's book author originally,unemployed
Marlon Morris,2200,a sales representative,"Maywood, Illinois",Maywood,Illinois,IL,J! Archive - Show #6829,2014-05-01,2,462007444156071938,2014-05-01 23:15:33,4,5,I chased a woman at a store.,"5/1/14:
""I got out of jury duty to come here.""
""I chased a woman at a store.""
""I want to bake fancifully.""
#Jeopardy http://t.co/6tj3WNesDW",True,0,male,I chased a woman at a store.,answer2,sales representative,salesperson
Mallory Howe,14800,an eighth grade history teacher,"Brea, California",Brea,California,CA,J! Archive - Show #6828,2014-04-30,2,461762215918317569,2014-05-01 07:01:06,0,2,I want to read 100 must-read books.,"4/30/14:
""I do PR for @MakeAWish.""
""I want to read 100 must-read books.""
""I visit any place with museums.""
#Jeopardy http://t.co/utaSPuTKeu",True,0,mostly_female,I want to read 100 must-read books.,answer2,eighth grade history teacher,grad student
Hilary Gaughen,5999,a veterinary technician,"Lakeside, California",Lakeside,California,CA,J! Archive - Show #6825,2014-04-25,3,459833655855448064,2014-04-25 23:17:41,0,3,I have a 50-pound tortoise,"4/25/14:
""I have a 50-pound tortoise""
""I started a gumbo cooking team""
""I relaxed during my 2nd audition""
#Jeopardy http://t.co/lvD6wpwFSr",True,0,female,I have a 50-pound tortoise,answer1,veterinary technician,technician/ programmer
Brad Wright,100,a distribution associate,"Spartanburg, South Carolina",Spartanburg,South Carolina,SC,J! Archive - Show #6823,2014-04-23,3,459116183288291328,2014-04-23 23:46:42,1,4,I like bikes. A lot.,"4/23/14:
""I like bikes. A lot.""
""I dropped my umbrella into a historical monument.""
""I saw Ken Jennings.""
#Jeopardy http://t.co/YTGBS8vmD2",True,0,male,I like bikes. A lot.,answer1,distribution associate,miscellaneous
Matt Farr,0,an associate director of annual giving,"Lookout Mountain, Tennessee",Lookout Mountain,Tennessee,TN,J! Archive - Show #6818,2014-04-16,2,456570231511453697,2014-04-16 23:10:00,1,3,I won't wade past my ankles.,"4/16/14:
""I studied in Italy and Belgium.""
""I won't wade past my ankles.""
""I worked on Air Force radars.""
#Jeopardy http://t.co/kmiVbp96Z3",True,0,male,I wont wade past my ankles.,answer2,associate director annual giving,director
